Date,ADS_Index
1997:01:28,0.665334
1997:01:29,0.703185
1997:01:30,0.742318
1997:01:31,0.782747
1997:02:01,0.824489
1997:02:02,0.863528
1997:02:03,0.899401
1997:02:04,0.932123
1997:02:05,0.961706
1997:02:06,0.988162
1997:02:07,1.0115
1997:02:08,1.03173
1997:02:09,1.04886
1997:02:10,1.06362
1997:02:11,1.07601
1997:02:12,1.08604
1997:02:13,1.09371
1997:02:14,1.09902
1997:02:15,1.10198
1997:02:16,1.10258
1997:02:17,1.10133
1997:02:18,1.09823
1997:02:19,1.09327
1997:02:20,1.08644
1997:02:21,1.07776
1997:02:22,1.06721
1997:02:23,1.05479
1997:02:24,1.04005
1997:02:25,1.02297
1997:02:26,1.00355
1997:02:27,0.981786
1997:02:28,0.957664
1997:03:01,0.931176
1997:03:02,0.905239
1997:03:03,0.879685
1997:03:04,0.854506
1997:03:05,0.82969
1997:03:06,0.805228
1997:03:07,0.78111
1997:03:08,0.757327
1997:03:09,0.73387
1997:03:10,0.710978
1997:03:11,0.688641
1997:03:12,0.666851
1997:03:13,0.645599
1997:03:14,0.624877
1997:03:15,0.604677
1997:03:16,0.584991
1997:03:17,0.565525
1997:03:18,0.546271
1997:03:19,0.527221
1997:03:20,0.508369
1997:03:21,0.489707
1997:03:22,0.471227
1997:03:23,0.452922
1997:03:24,0.435401
1997:03:25,0.418657
1997:03:26,0.402683
1997:03:27,0.387473
1997:03:28,0.37302
1997:03:29,0.35932
1997:03:30,0.346367
1997:03:31,0.333702
1997:04:01,0.321322
1997:04:02,0.309576
1997:04:03,0.29846
1997:04:04,0.287969
1997:04:05,0.278099
1997:04:06,0.268846
1997:04:07,0.260426
1997:04:08,0.252835
1997:04:09,0.246072
1997:04:10,0.240132
1997:04:11,0.235013
1997:04:12,0.230714
1997:04:13,0.227234
1997:04:14,0.22371
1997:04:15,0.220142
1997:04:16,0.216529
1997:04:17,0.212868
1997:04:18,0.20916
1997:04:19,0.205401
1997:04:20,0.201591
1997:04:21,0.199297
1997:04:22,0.198518
1997:04:23,0.199254
1997:04:24,0.201505
1997:04:25,0.205271
1997:04:26,0.210556
1997:04:27,0.21736
1997:04:28,0.22499
1997:04:29,0.233449
1997:04:30,0.242741
1997:05:01,0.25287
1997:05:02,0.263385
1997:05:03,0.274289
1997:05:04,0.285589
1997:05:05,0.295986
1997:05:06,0.305485
1997:05:07,0.31409
1997:05:08,0.321804
1997:05:09,0.328631
1997:05:10,0.334572
1997:05:11,0.33963
1997:05:12,0.345054
1997:05:13,0.350846
1997:05:14,0.357008
1997:05:15,0.363542
1997:05:16,0.370452
1997:05:17,0.37774
1997:05:18,0.385409
1997:05:19,0.393018
1997:05:20,0.400572
1997:05:21,0.408072
1997:05:22,0.415522
1997:05:23,0.422926
1997:05:24,0.430284
1997:05:25,0.437602
1997:05:26,0.445379
1997:05:27,0.453619
1997:05:28,0.462325
1997:05:29,0.4715
1997:05:30,0.481148
1997:05:31,0.491273
1997:06:01,0.501879
1997:06:02,0.512597
1997:06:03,0.523431
1997:06:04,0.534385
1997:06:05,0.545464
1997:06:06,0.556672
1997:06:07,0.568014
1997:06:08,0.579494
1997:06:09,0.591044
1997:06:10,0.602669
1997:06:11,0.614374
1997:06:12,0.626163
1997:06:13,0.638041
1997:06:14,0.650013
1997:06:15,0.662083
1997:06:16,0.673139
1997:06:17,0.683184
1997:06:18,0.692223
1997:06:19,0.700259
1997:06:20,0.707296
1997:06:21,0.713336
1997:06:22,0.718381
1997:06:23,0.72355
1997:06:24,0.728846
1997:06:25,0.734269
1997:06:26,0.739823
1997:06:27,0.745509
1997:06:28,0.751329
1997:06:29,0.757287
1997:06:30,0.764212
1997:07:01,0.772108
1997:07:02,0.780278
1997:07:03,0.788724
1997:07:04,0.79745
1997:07:05,0.80646
1997:07:06,0.815757
1997:07:07,0.823474
1997:07:08,0.829615
1997:07:09,0.834182
1997:07:10,0.837177
1997:07:11,0.8386
1997:07:12,0.838453
1997:07:13,0.836735
1997:07:14,0.833015
1997:07:15,0.827291
1997:07:16,0.819561
1997:07:17,0.809822
1997:07:18,0.798069
1997:07:19,0.7843
1997:07:20,0.768507
1997:07:21,0.752092
1997:07:22,0.735049
1997:07:23,0.717372
1997:07:24,0.699052
1997:07:25,0.680083
1997:07:26,0.660458
1997:07:27,0.640169
1997:07:28,0.619605
1997:07:29,0.598759
1997:07:30,0.577622
1997:07:31,0.556186
1997:08:01,0.534442
1997:08:02,0.514764
1997:08:03,0.497144
1997:08:04,0.481351
1997:08:05,0.467378
1997:08:06,0.455221
1997:08:07,0.444875
1997:08:08,0.436334
1997:08:09,0.429597
1997:08:10,0.42466
1997:08:11,0.421755
1997:08:12,0.420881
1997:08:13,0.422037
1997:08:14,0.425224
1997:08:15,0.430444
1997:08:16,0.437697
1997:08:17,0.446987
1997:08:18,0.456981
1997:08:19,0.467682
1997:08:20,0.479095
1997:08:21,0.491223
1997:08:22,0.504072
1997:08:23,0.517647
1997:08:24,0.531952
1997:08:25,0.547941
1997:08:26,0.565618
1997:08:27,0.584992
1997:08:28,0.606069
1997:08:29,0.628858
1997:08:30,0.653367
1997:08:31,0.679607
1997:09:01,0.706524
1997:09:02,0.73121
1997:09:03,0.753673
1997:09:04,0.773923
1997:09:05,0.791968
1997:09:06,0.807814
1997:09:07,0.821468
1997:09:08,0.833833
1997:09:09,0.844912
1997:09:10,0.85471
1997:09:11,0.863231
1997:09:12,0.870478
1997:09:13,0.876455
1997:09:14,0.881163
1997:09:15,0.8847
1997:09:16,0.887068
1997:09:17,0.888267
1997:09:18,0.888298
1997:09:19,0.887162
1997:09:20,0.884856
1997:09:21,0.881382
1997:09:22,0.876601
1997:09:23,0.870512
1997:09:24,0.863113
1997:09:25,0.8544
1997:09:26,0.844371
1997:09:27,0.83302
1997:09:28,0.820345
1997:09:29,0.806057
1997:09:30,0.79015
1997:10:01,0.77262
1997:10:02,0.755781
1997:10:03,0.739627
1997:10:04,0.724152
1997:10:05,0.709349
1997:10:06,0.695195
1997:10:07,0.681683
1997:10:08,0.668807
1997:10:09,0.656564
1997:10:10,0.644947
1997:10:11,0.633953
1997:10:12,0.623578
1997:10:13,0.614663
1997:10:14,0.607205
1997:10:15,0.601201
1997:10:16,0.59665
1997:10:17,0.593549
1997:10:18,0.591896
1997:10:19,0.591692
1997:10:20,0.591817
1997:10:21,0.592271
1997:10:22,0.593053
1997:10:23,0.594165
1997:10:24,0.595607
1997:10:25,0.597379
1997:10:26,0.599482
1997:10:27,0.602766
1997:10:28,0.607234
1997:10:29,0.612887
1997:10:30,0.619726
1997:10:31,0.627755
1997:11:01,0.636977
1997:11:02,0.645599
1997:11:03,0.653094
1997:11:04,0.659465
1997:11:05,0.664714
1997:11:06,0.668844
1997:11:07,0.671856
1997:11:08,0.673751
1997:11:09,0.67453
1997:11:10,0.675187
1997:11:11,0.675721
1997:11:12,0.676134
1997:11:13,0.676425
1997:11:14,0.676594
1997:11:15,0.676642
1997:11:16,0.676567
1997:11:17,0.674894
1997:11:18,0.671621
1997:11:19,0.666746
1997:11:20,0.660268
1997:11:21,0.652184
1997:11:22,0.642491
1997:11:23,0.631186
1997:11:24,0.61937
1997:11:25,0.607038
1997:11:26,0.594186
1997:11:27,0.580809
1997:11:28,0.566901
1997:11:29,0.552458
1997:11:30,0.537472
1997:12:01,0.521485
1997:12:02,0.506072
1997:12:03,0.491227
1997:12:04,0.476945
1997:12:05,0.463221
1997:12:06,0.450048
1997:12:07,0.437422
1997:12:08,0.425643
1997:12:09,0.414707
1997:12:10,0.404611
1997:12:11,0.395349
1997:12:12,0.386918
1997:12:13,0.379315
1997:12:14,0.372536
1997:12:15,0.36572
1997:12:16,0.358862
1997:12:17,0.351959
1997:12:18,0.345011
1997:12:19,0.338012
1997:12:20,0.330962
1997:12:21,0.323856
1997:12:22,0.316944
1997:12:23,0.310223
1997:12:24,0.303689
1997:12:25,0.297341
1997:12:26,0.291176
1997:12:27,0.285191
1997:12:28,0.279384
1997:12:29,0.274467
1997:12:30,0.270436
1997:12:31,0.267291
1998:01:01,0.265031
1998:01:02,0.263285
1998:01:03,0.262055
1998:01:04,0.261338
1998:01:05,0.2616
1998:01:06,0.26284
1998:01:07,0.265058
1998:01:08,0.268255
1998:01:09,0.272433
1998:01:10,0.277593
1998:01:11,0.283737
1998:01:12,0.290487
1998:01:13,0.297845
1998:01:14,0.305815
1998:01:15,0.314399
1998:01:16,0.3236
1998:01:17,0.333423
1998:01:18,0.343871
1998:01:19,0.352972
1998:01:20,0.360729
1998:01:21,0.367146
1998:01:22,0.372224
1998:01:23,0.375966
1998:01:24,0.378374
1998:01:25,0.379447
1998:01:26,0.381055
1998:01:27,0.383197
1998:01:28,0.385874
1998:01:29,0.389087
1998:01:30,0.392838
1998:01:31,0.397127
1998:02:01,0.401958
1998:02:02,0.405977
1998:02:03,0.409186
1998:02:04,0.411588
1998:02:05,0.413182
1998:02:06,0.413969
1998:02:07,0.41395
1998:02:08,0.413125
1998:02:09,0.412122
1998:02:10,0.410943
1998:02:11,0.409586
1998:02:12,0.408051
1998:02:13,0.406337
1998:02:14,0.404444
1998:02:15,0.402371
1998:02:16,0.399945
1998:02:17,0.397166
1998:02:18,0.394032
1998:02:19,0.390543
1998:02:20,0.386697
1998:02:21,0.382492
1998:02:22,0.377927
1998:02:23,0.372277
1998:02:24,0.36554
1998:02:25,0.357713
1998:02:26,0.348793
1998:02:27,0.338777
1998:02:28,0.327661
1998:03:01,0.31544
1998:03:02,0.303426
1998:03:03,0.291613
1998:03:04,0.279998
1998:03:05,0.268576
1998:03:06,0.257342
1998:03:07,0.246292
1998:03:08,0.235421
1998:03:09,0.225613
1998:03:10,0.216865
1998:03:11,0.209173
1998:03:12,0.202534
1998:03:13,0.196946
1998:03:14,0.192405
1998:03:15,0.188911
1998:03:16,0.186064
1998:03:17,0.183863
1998:03:18,0.182306
1998:03:19,0.181393
1998:03:20,0.181123
1998:03:21,0.181498
1998:03:22,0.182516
1998:03:23,0.183682
1998:03:24,0.184997
1998:03:25,0.186461
1998:03:26,0.188075
1998:03:27,0.189839
1998:03:28,0.191754
1998:03:29,0.193821
1998:03:30,0.196439
1998:03:31,0.199611
1998:04:01,0.203338
1998:04:02,0.207337
1998:04:03,0.211612
1998:04:04,0.216163
1998:04:05,0.220992
1998:04:06,0.225743
1998:04:07,0.230416
1998:04:08,0.235015
1998:04:09,0.23954
1998:04:10,0.243993
1998:04:11,0.248377
1998:04:12,0.252693
1998:04:13,0.257889
1998:04:14,0.263969
1998:04:15,0.270933
1998:04:16,0.278786
1998:04:17,0.287529
1998:04:18,0.297167
1998:04:19,0.307704
1998:04:20,0.318304
1998:04:21,0.328973
1998:04:22,0.339715
1998:04:23,0.350533
1998:04:24,0.361432
1998:04:25,0.372416
1998:04:26,0.38349
1998:04:27,0.394614
1998:04:28,0.405794
1998:04:29,0.417032
1998:04:30,0.428335
1998:05:01,0.439705
1998:05:02,0.449084
1998:05:03,0.456476
1998:05:04,0.462288
1998:05:05,0.466523
1998:05:06,0.469183
1998:05:07,0.470269
1998:05:08,0.46978
1998:05:09,0.467718
1998:05:10,0.464081
1998:05:11,0.459185
1998:05:12,0.453028
1998:05:13,0.445607
1998:05:14,0.43692
1998:05:15,0.426963
1998:05:16,0.415732
1998:05:17,0.403223
1998:05:18,0.38875
1998:05:19,0.372308
1998:05:20,0.353891
1998:05:21,0.33349
1998:05:22,0.311099
1998:05:23,0.286707
1998:05:24,0.260306
1998:05:25,0.232719
1998:05:26,0.203935
1998:05:27,0.173943
1998:05:28,0.14273
1998:05:29,0.110285
1998:05:30,0.0765945
1998:05:31,0.0416456
1998:06:01,0.00409649
1998:06:02,-0.0333222
1998:06:03,-0.0706251
1998:06:04,-0.107827
1998:06:05,-0.144942
1998:06:06,-0.181986
1998:06:07,-0.218973
1998:06:08,-0.254559
1998:06:09,-0.288758
1998:06:10,-0.321585
1998:06:11,-0.353052
1998:06:12,-0.383171
1998:06:13,-0.411954
1998:06:14,-0.439413
1998:06:15,-0.464973
1998:06:16,-0.488644
1998:06:17,-0.510436
1998:06:18,-0.530357
1998:06:19,-0.548415
1998:06:20,-0.564617
1998:06:21,-0.578969
1998:06:22,-0.591502
1998:06:23,-0.60222
1998:06:24,-0.611127
1998:06:25,-0.618227
1998:06:26,-0.623523
1998:06:27,-0.627016
1998:06:28,-0.628709
1998:06:29,-0.630432
1998:06:30,-0.632184
1998:07:01,-0.633969
1998:07:02,-0.633488
1998:07:03,-0.630744
1998:07:04,-0.625734
1998:07:05,-0.618456
1998:07:06,-0.61019
1998:07:07,-0.600931
1998:07:08,-0.590676
1998:07:09,-0.57942
1998:07:10,-0.567161
1998:07:11,-0.553892
1998:07:12,-0.539608
1998:07:13,-0.522663
1998:07:14,-0.50305
1998:07:15,-0.48076
1998:07:16,-0.455786
1998:07:17,-0.428117
1998:07:18,-0.397743
1998:07:19,-0.364651
1998:07:20,-0.327673
1998:07:21,-0.286794
1998:07:22,-0.241998
1998:07:23,-0.193267
1998:07:24,-0.140583
1998:07:25,-0.0839235
1998:07:26,-0.0232677
1998:07:27,0.0402115
1998:07:28,0.106539
1998:07:29,0.175741
1998:07:30,0.247844
1998:07:31,0.322878
1998:08:01,0.40087
1998:08:02,0.474673
1998:08:03,0.544227
1998:08:04,0.609557
1998:08:05,0.670691
1998:08:06,0.727653
1998:08:07,0.780463
1998:08:08,0.829145
1998:08:09,0.873716
1998:08:10,0.914353
1998:08:11,0.951074
1998:08:12,0.983892
1998:08:13,1.01282
1998:08:14,1.03787
1998:08:15,1.05905
1998:08:16,1.07637
1998:08:17,1.08994
1998:08:18,1.09975
1998:08:19,1.10581
1998:08:20,1.10813
1998:08:21,1.1067
1998:08:22,1.10152
1998:08:23,1.0926
1998:08:24,1.08055
1998:08:25,1.06536
1998:08:26,1.04703
1998:08:27,1.02555
1998:08:28,1.00091
1998:08:29,0.973113
1998:08:30,0.942134
1998:08:31,0.907725
1998:09:01,0.869871
1998:09:02,0.833939
1998:09:03,0.799914
1998:09:04,0.767784
1998:09:05,0.737535
1998:09:06,0.709156
1998:09:07,0.682071
1998:09:08,0.656269
1998:09:09,0.631741
1998:09:10,0.608477
1998:09:11,0.586467
1998:09:12,0.565703
1998:09:13,0.546177
1998:09:14,0.528308
1998:09:15,0.512089
1998:09:16,0.497514
1998:09:17,0.484577
1998:09:18,0.473273
1998:09:19,0.463598
1998:09:20,0.455548
1998:09:21,0.448569
1998:09:22,0.442659
1998:09:23,0.437815
1998:09:24,0.434036
1998:09:25,0.43132
1998:09:26,0.429666
1998:09:27,0.429073
1998:09:28,0.43039
1998:09:29,0.433617
1998:09:30,0.438757
1998:10:01,0.445809
1998:10:02,0.45237
1998:10:03,0.458442
1998:10:04,0.464027
1998:10:05,0.469414
1998:10:06,0.474604
1998:10:07,0.479599
1998:10:08,0.484402
1998:10:09,0.489015
1998:10:10,0.493439
1998:10:11,0.497675
1998:10:12,0.501202
1998:10:13,0.50402
1998:10:14,0.506131
1998:10:15,0.507535
1998:10:16,0.508232
1998:10:17,0.508224
1998:10:18,0.50751
1998:10:19,0.505593
1998:10:20,0.502471
1998:10:21,0.498143
1998:10:22,0.492609
1998:10:23,0.485864
1998:10:24,0.477908
1998:10:25,0.468736
1998:10:26,0.458691
1998:10:27,0.447768
1998:10:28,0.435962
1998:10:29,0.42327
1998:10:30,0.409685
1998:10:31,0.395204
1998:11:01,0.37982
1998:11:02,0.365631
1998:11:03,0.352632
1998:11:04,0.340818
1998:11:05,0.330183
1998:11:06,0.320724
1998:11:07,0.312438
1998:11:08,0.30532
1998:11:09,0.299826
1998:11:10,0.295953
1998:11:11,0.2937
1998:11:12,0.293065
1998:11:13,0.29405
1998:11:14,0.296653
1998:11:15,0.300877
1998:11:16,0.304568
1998:11:17,0.307729
1998:11:18,0.31036
1998:11:19,0.312463
1998:11:20,0.314038
1998:11:21,0.315087
1998:11:22,0.315609
1998:11:23,0.317204
1998:11:24,0.319872
1998:11:25,0.323614
1998:11:26,0.328432
1998:11:27,0.334328
1998:11:28,0.341303
1998:11:29,0.349362
1998:11:30,0.358973
1998:12:01,0.370141
1998:12:02,0.380918
1998:12:03,0.391307
1998:12:04,0.401314
1998:12:05,0.410942
1998:12:06,0.420194
1998:12:07,0.427423
1998:12:08,0.432629
1998:12:09,0.435817
1998:12:10,0.436986
1998:12:11,0.436137
1998:12:12,0.43327
1998:12:13,0.428384
1998:12:14,0.422038
1998:12:15,0.41423
1998:12:16,0.404956
1998:12:17,0.394213
1998:12:18,0.381997
1998:12:19,0.368303
1998:12:20,0.353125
1998:12:21,0.338568
1998:12:22,0.324628
1998:12:23,0.311298
1998:12:24,0.298574
1998:12:25,0.286449
1998:12:26,0.27492
1998:12:27,0.263983
1998:12:28,0.251671
1998:12:29,0.237982
1998:12:30,0.222909
1998:12:31,0.206447
1999:01:01,0.188589
1999:01:02,0.172348
1999:01:03,0.157718
1999:01:04,0.145538
1999:01:05,0.135804
1999:01:06,0.128512
1999:01:07,0.123659
1999:01:08,0.121242
1999:01:09,0.121262
1999:01:10,0.123718
1999:01:11,0.127722
1999:01:12,0.133276
1999:01:13,0.140381
1999:01:14,0.149041
1999:01:15,0.159258
1999:01:16,0.171038
1999:01:17,0.184384
1999:01:18,0.198307
1999:01:19,0.212812
1999:01:20,0.227906
1999:01:21,0.243595
1999:01:22,0.259884
1999:01:23,0.27678
1999:01:24,0.294289
1999:01:25,0.313398
1999:01:26,0.334116
1999:01:27,0.356449
1999:01:28,0.380407
1999:01:29,0.405999
1999:01:30,0.433235
1999:01:31,0.462127
1999:02:01,0.492335
1999:02:02,0.519558
1999:02:03,0.543806
1999:02:04,0.565089
1999:02:05,0.583415
1999:02:06,0.598792
1999:02:07,0.611225
1999:02:08,0.622301
1999:02:09,0.632025
1999:02:10,0.6404
1999:02:11,0.647431
1999:02:12,0.653119
1999:02:13,0.657467
1999:02:14,0.660477
1999:02:15,0.66077
1999:02:16,0.658346
1999:02:17,0.653205
1999:02:18,0.645343
1999:02:19,0.634759
1999:02:20,0.621448
1999:02:21,0.605405
1999:02:22,0.587006
1999:02:23,0.566246
1999:02:24,0.543115
1999:02:25,0.517604
1999:02:26,0.489704
1999:02:27,0.459403
1999:02:28,0.426689
1999:03:01,0.391525
1999:03:02,0.357607
1999:03:03,0.324924
1999:03:04,0.293462
1999:03:05,0.263209
1999:03:06,0.234153
1999:03:07,0.206282
1999:03:08,0.17997
1999:03:09,0.155207
1999:03:10,0.131983
1999:03:11,0.110288
1999:03:12,0.0901144
1999:03:13,0.071454
1999:03:14,0.0542996
1999:03:15,0.0381403
1999:03:16,0.0229699
1999:03:17,0.00878245
1999:03:18,-0.0044277
1999:03:19,-0.0166657
1999:03:20,-0.0279364
1999:03:21,-0.0382442
1999:03:22,-0.0477868
1999:03:23,-0.0565678
1999:03:24,-0.0645908
1999:03:25,-0.0718588
1999:03:26,-0.0783748
1999:03:27,-0.0841413
1999:03:28,-0.0891606
1999:03:29,-0.0925847
1999:03:30,-0.094415
1999:03:31,-0.0946523
1999:04:01,-0.0932965
1999:04:02,-0.0908644
1999:04:03,-0.0873551
1999:04:04,-0.0827672
1999:04:05,-0.0772171
1999:04:06,-0.0707027
1999:04:07,-0.0632215
1999:04:08,-0.0547704
1999:04:09,-0.0453462
1999:04:10,-0.0349452
1999:04:11,-0.0235633
1999:04:12,-0.0118113
1999:04:13,0.000315218
1999:04:14,0.0128211
1999:04:15,0.0257113
1999:04:16,0.0389909
1999:04:17,0.0526651
1999:04:18,0.0667392
1999:04:19,0.0804075
1999:04:20,0.0936755
1999:04:21,0.106548
1999:04:22,0.119031
1999:04:23,0.131128
1999:04:24,0.142845
1999:04:25,0.154187
1999:04:26,0.16641
1999:04:27,0.179519
1999:04:28,0.19352
1999:04:29,0.208418
1999:04:30,0.224218
1999:05:01,0.240928
1999:05:02,0.256719
1999:05:03,0.272023
1999:05:04,0.286847
1999:05:05,0.301195
1999:05:06,0.315075
1999:05:07,0.32849
1999:05:08,0.341447
1999:05:09,0.353951
1999:05:10,0.364989
1999:05:11,0.374566
1999:05:12,0.382685
1999:05:13,0.389351
1999:05:14,0.394564
1999:05:15,0.398328
1999:05:16,0.400644
1999:05:17,0.401776
1999:05:18,0.401726
1999:05:19,0.400492
1999:05:20,0.398074
1999:05:21,0.394472
1999:05:22,0.389683
1999:05:23,0.383707
1999:05:24,0.376896
1999:05:25,0.369246
1999:05:26,0.360754
1999:05:27,0.351418
1999:05:28,0.341234
1999:05:29,0.330197
1999:05:30,0.318304
1999:05:31,0.305319
1999:06:01,0.291238
1999:06:02,0.278132
1999:06:03,0.265996
1999:06:04,0.254825
1999:06:05,0.244614
1999:06:06,0.235361
1999:06:07,0.226463
1999:06:08,0.217917
1999:06:09,0.209719
1999:06:10,0.201868
1999:06:11,0.194358
1999:06:12,0.187188
1999:06:13,0.180354
1999:06:14,0.174514
1999:06:15,0.169666
1999:06:16,0.165807
1999:06:17,0.162936
1999:06:18,0.161052
1999:06:19,0.160154
1999:06:20,0.160242
1999:06:21,0.161182
1999:06:22,0.162975
1999:06:23,0.16562
1999:06:24,0.16912
1999:06:25,0.173476
1999:06:26,0.178688
1999:06:27,0.18476
1999:06:28,0.191562
1999:06:29,0.199095
1999:06:30,0.207363
1999:07:01,0.21637
1999:07:02,0.224745
1999:07:03,0.232491
1999:07:04,0.239612
1999:07:05,0.246338
1999:07:06,0.252672
1999:07:07,0.258617
1999:07:08,0.264175
1999:07:09,0.269347
1999:07:10,0.274136
1999:07:11,0.278545
1999:07:12,0.283486
1999:07:13,0.288962
1999:07:14,0.294976
1999:07:15,0.301529
1999:07:16,0.308624
1999:07:17,0.316265
1999:07:18,0.324453
1999:07:19,0.332135
1999:07:20,0.339313
1999:07:21,0.34599
1999:07:22,0.352169
1999:07:23,0.357853
1999:07:24,0.363043
1999:07:25,0.367742
1999:07:26,0.371815
1999:07:27,0.375265
1999:07:28,0.378092
1999:07:29,0.380298
1999:07:30,0.381883
1999:07:31,0.382849
1999:08:01,0.383195
1999:08:02,0.382694
1999:08:03,0.381347
1999:08:04,0.379153
1999:08:05,0.37611
1999:08:06,0.372218
1999:08:07,0.367475
1999:08:08,0.361879
1999:08:09,0.355508
1999:08:10,0.34836
1999:08:11,0.340433
1999:08:12,0.331722
1999:08:13,0.322224
1999:08:14,0.311937
1999:08:15,0.300855
1999:08:16,0.288825
1999:08:17,0.275843
1999:08:18,0.261904
1999:08:19,0.247002
1999:08:20,0.231131
1999:08:21,0.214286
1999:08:22,0.196458
1999:08:23,0.178075
1999:08:24,0.159127
1999:08:25,0.139609
1999:08:26,0.119512
1999:08:27,0.0988276
1999:08:28,0.0775488
1999:08:29,0.0556668
1999:08:30,0.0329786
1999:08:31,0.00947548
1999:09:01,-0.0148519
1999:09:02,-0.0367938
1999:09:03,-0.0563586
1999:09:04,-0.0735542
1999:09:05,-0.0883873
1999:09:06,-0.101284
1999:09:07,-0.11225
1999:09:08,-0.121289
1999:09:09,-0.128404
1999:09:10,-0.1336
1999:09:11,-0.136876
1999:09:12,-0.138236
1999:09:13,-0.137282
1999:09:14,-0.134015
1999:09:15,-0.128432
1999:09:16,-0.120532
1999:09:17,-0.110312
1999:09:18,-0.0977679
1999:09:19,-0.0828942
1999:09:20,-0.0645386
1999:09:21,-0.0426938
1999:09:22,-0.0173511
1999:09:23,0.0114993
1999:09:24,0.0438687
1999:09:25,0.0797701
1999:09:26,0.119217
1999:09:27,0.16129
1999:09:28,0.206003
1999:09:29,0.253375
1999:09:30,0.303426
1999:10:01,0.356173
1999:10:02,0.406991
1999:10:03,0.455898
1999:10:04,0.502005
1999:10:05,0.545328
1999:10:06,0.585885
1999:10:07,0.623691
1999:10:08,0.658763
1999:10:09,0.691112
1999:10:10,0.720753
1999:10:11,0.748334
1999:10:12,0.773868
1999:10:13,0.797365
1999:10:14,0.818832
1999:10:15,0.83828
1999:10:16,0.855714
1999:10:17,0.871144
1999:10:18,0.884445
1999:10:19,0.895624
